No.,Time,Source,Destination,Protocol,Length,time 2,Time 1,delay 1,delay 2,Jitler
790,11.256418,52.206.77.241,192.168.100.221,TLSv1.2,105,11.286636,11.256418,0.030218,11.2262,11.195982
791,11.286636,192.168.100.221,52.206.77.241,TCP,1466,11.286638,11.286636,2E-06,11.286634,11.286632
792,11.286638,192.168.100.221,52.206.77.241,TLSv1.2,781,11.419356,11.286638,0.132718,11.15392,11.021202
793,11.419356,52.206.77.241,192.168.100.221,TLSv1.2,105,11.459348,11.419356,0.039992,11.379364,11.339372
794,11.459348,192.168.100.221,52.206.77.241,TCP,54,11.547084,11.459348,0.087736,11.371612,11.283876
795,11.547084,52.206.77.241,192.168.100.221,TCP,56,11.55498,11.547084,0.007896,11.539188,11.531292
796,11.55498,52.206.77.241,192.168.100.221,TLSv1.2,739,11.595508,11.55498,0.040528,11.514452,11.473924
797,11.595508,192.168.100.221,52.206.77.241,TCP,54,11.924397,11.595508,0.328889,11.266619,10.93773
798,11.924397,192.168.100.221,13.250.168.23,TCP,54,11.924579,11.924397,0.000182,11.924215,11.924033
799,11.924579,192.168.100.221,151.101.8.133,TCP,54,11.924596,11.924579,1.7E-05,11.924562,11.924545
800,11.924596,192.168.100.221,151.101.8.133,TCP,54,11.924786,11.924596,0.00019,11.924406,11.924216
801,11.924786,192.168.100.221,52.206.77.241,TCP,54,11.9249,11.924786,0.000114,11.924672,11.924558
802,11.9249,192.168.100.221,13.250.177.223,TCP,54,11.924968,11.9249,6.8E-05,11.924832,11.924764
803,11.924968,192.168.100.221,13.250.177.223,TCP,54,11.925064,11.924968,9.6E-05,11.924872,11.924776
804,11.925064,192.168.100.221,13.250.177.223,TCP,54,11.925109,11.925064,4.5E-05,11.925019,11.924974
805,11.925109,192.168.100.221,185.199.109.154,TCP,54,11.925154,11.925109,4.5E-05,11.925064,11.925019
806,11.925154,192.168.100.221,185.199.109.154,TCP,54,11.925265,11.925154,0.000111,11.925043,11.924932
807,11.925265,192.168.100.221,74.125.200.94,TCP,54,11.953904,11.925265,0.028639,11.896626,11.867987
808,11.953904,13.250.177.223,192.168.100.221,TLSv1.3,78,11.953904,11.953904,0,11.953904,11.953904
809,11.953904,13.250.177.223,192.168.100.221,TCP,54,11.954298,11.953904,0.000394,11.95351,11.953116
810,11.954298,192.168.100.221,13.250.177.223,TCP,54,11.957033,11.954298,0.002735,11.951563,11.948828
811,11.957033,151.101.8.133,192.168.100.221,TLSv1.2,85,11.957034,11.957033,1E-06,11.957032,11.957031
812,11.957034,151.101.8.133,192.168.100.221,TCP,54,11.957034,11.957034,0,11.957034,11.957034
813,11.957034,151.101.8.133,192.168.100.221,TLSv1.2,85,11.957034,11.957034,0,11.957034,11.957034
814,11.957034,151.101.8.133,192.168.100.221,TCP,54,11.957035,11.957034,1E-06,11.957033,11.957032
815,11.957035,185.199.109.154,192.168.100.221,TLSv1.2,85,11.957035,11.957035,0,11.957035,11.957035
816,11.957035,185.199.109.154,192.168.100.221,TCP,54,11.957035,11.957035,0,11.957035,11.957035
817,11.957035,13.250.177.223,192.168.100.221,TLSv1.3,78,11.957035,11.957035,0,11.957035,11.957035
818,11.957035,13.250.177.223,192.168.100.221,TCP,54,11.957036,11.957035,1E-06,11.957034,11.957033
819,11.957036,13.250.168.23,192.168.100.221,TLSv1.3,78,11.957036,11.957036,0,11.957036,11.957036
820,11.957036,13.250.168.23,192.168.100.221,TCP,54,11.957036,11.957036,0,11.957036,11.957036
821,11.957036,74.125.200.94,192.168.100.221,TCP,54,11.957594,11.957036,0.000558,11.956478,11.95592
822,11.957594,192.168.100.221,185.199.109.154,TCP,54,11.957595,11.957594,1E-06,11.957593,11.957592
823,11.957595,192.168.100.221,151.101.8.133,TCP,54,11.95764,11.957595,4.5E-05,11.95755,11.957505
824,11.95764,192.168.100.221,151.101.8.133,TCP,54,11.957796,11.95764,0.000156,11.957484,11.957328
825,11.957796,192.168.100.221,13.250.177.223,TCP,54,11.957813,11.957796,1.7E-05,11.957779,11.957762
826,11.957813,192.168.100.221,74.125.200.94,TCP,54,11.957913,11.957813,1E-04,11.957713,11.957613
827,11.957913,192.168.100.221,13.250.168.23,TCP,54,11.961558,11.957913,0.003645,11.954268,11.950623
828,11.961558,13.250.177.223,192.168.100.221,TLSv1.3,78,11.961559,11.961558,1E-06,11.961557,11.961556
829,11.961559,13.250.177.223,192.168.100.221,TCP,54,11.961559,11.961559,0,11.961559,11.961559
830,11.961559,185.199.109.154,192.168.100.221,TLSv1.2,85,11.96156,11.961559,1E-06,11.961558,11.961557
831,11.96156,185.199.109.154,192.168.100.221,TCP,54,11.961949,11.96156,0.000389,11.961171,11.960782
832,11.961949,192.168.100.221,185.199.109.154,TCP,54,11.96195,11.961949,1E-06,11.961948,11.961947
833,11.96195,192.168.100.221,13.250.177.223,TCP,54,12.185019,11.96195,0.223069,11.738881,11.515812
834,12.185019,52.206.77.241,192.168.100.221,TLSv1.2,85,12.18502,12.185019,1E-06,12.185018,12.185017
835,12.18502,52.206.77.241,192.168.100.221,TCP,54,12.185578,12.18502,0.000558,12.184462,12.183904
836,12.185578,192.168.100.221,52.206.77.241,TCP,54,12.19203,12.185578,0.006452,12.179126,12.172674
837,12.19203,Azurewav_7f:59:27,Broadcast,ARP,42,12.193326,12.19203,0.001296,12.190734,12.189438
838,12.193326,HuaweiTe_d5:d9:24,Azurewav_7f:59:27,ARP,42,13.056691,12.193326,0.863365,11.329961,10.466596
839,13.056691,192.168.100.221,140.82.114.25,TCP,55,13.328356,13.056691,0.271665,12.785026,12.513361
840,13.328356,140.82.114.25,192.168.100.221,TCP,66,15.302243,13.328356,1.973887,11.354469,9.380582
841,15.302243,192.168.100.221,74.125.68.94,UDP,75,15.364367,15.302243,0.062124,15.240119,15.177995
842,15.364367,74.125.68.94,192.168.100.221,UDP,67,16.342197,15.364367,0.97783,14.386537,13.408707
843,16.342197,192.168.100.221,52.206.77.241,TCP,54,16.603003,16.342197,0.260806,16.081391,15.820585
844,16.603003,52.206.77.241,192.168.100.221,TLSv1.2,85,16.603003,16.603003,0,16.603003,16.603003
845,16.603003,52.206.77.241,192.168.100.221,TCP,54,16.603382,16.603003,0.000379,16.602624,16.602245
846,16.603382,192.168.100.221,52.206.77.241,TCP,54,17.828364,16.603382,1.224982,15.3784,14.153418
847,17.828364,192.168.100.221,74.125.200.136,UDP,1392,17.828949,17.828364,0.000585,17.827779,17.827194
848,17.828949,192.168.100.221,74.125.200.136,UDP,1392,17.865186,17.828949,0.036237,17.792712,17.756475
849,17.865186,192.168.100.221,74.125.200.136,UDP,1392,17.865452,17.865186,0.000266,17.86492,17.864654
850,17.865452,192.168.100.221,74.125.200.136,UDP,1392,17.865782,17.865452,0.00033,17.865122,17.864792
851,17.865782,192.168.100.221,74.125.200.136,UDP,1392,17.866121,17.865782,0.000339,17.865443,17.865104
852,17.866121,192.168.100.221,74.125.200.136,UDP,1392,17.866286,17.866121,0.000165,17.865956,17.865791
853,17.866286,192.168.100.221,74.125.200.136,UDP,1392,17.866503,17.866286,0.000217,17.866069,17.865852
854,17.866503,192.168.100.221,74.125.200.136,UDP,1392,17.86669,17.866503,0.000187,17.866316,17.866129
855,17.86669,192.168.100.221,74.125.200.136,UDP,1392,17.866854,17.86669,0.000164,17.866526,17.866362
856,17.866854,192.168.100.221,74.125.200.136,UDP,1392,17.866985,17.866854,0.000131,17.866723,17.866592
857,17.866985,192.168.100.221,74.125.200.136,UDP,1392,17.867107,17.866985,0.000122,17.866863,17.866741
858,17.867107,192.168.100.221,74.125.200.136,UDP,1392,17.867245,17.867107,0.000138,17.866969,17.866831
859,17.867245,192.168.100.221,74.125.200.136,UDP,1392,17.867732,17.867245,0.000487,17.866758,17.866271
860,17.867732,192.168.100.221,74.125.200.136,UDP,1392,17.867951,17.867732,0.000219,17.867513,17.867294
861,17.867951,192.168.100.221,74.125.200.136,UDP,1392,17.868262,17.867951,0.000311,17.86764,17.867329
862,17.868262,192.168.100.221,74.125.200.136,UDP,1392,17.868687,17.868262,0.000425,17.867837,17.867412
863,17.868687,192.168.100.221,74.125.200.136,UDP,1392,17.868937,17.868687,0.00025,17.868437,17.868187
864,17.868937,192.168.100.221,74.125.200.136,UDP,1392,17.869091,17.868937,0.000154,17.868783,17.868629
865,17.869091,192.168.100.221,74.125.200.136,UDP,1392,17.869247,17.869091,0.000156,17.868935,17.868779
866,17.869247,192.168.100.221,74.125.200.136,UDP,1392,17.869353,17.869247,0.000106,17.869141,17.869035
867,17.869353,192.168.100.221,74.125.200.136,UDP,1392,17.869483,17.869353,0.00013,17.869223,17.869093
868,17.869483,192.168.100.221,74.125.200.136,UDP,774,17.873439,17.869483,0.003956,17.865527,17.861571
869,17.873439,74.125.200.136,192.168.100.221,UDP,68,17.903267,17.873439,0.029828,17.843611,17.813783
870,17.903267,74.125.200.136,192.168.100.221,UDP,68,17.906824,17.903267,0.003557,17.89971,17.896153
871,17.906824,74.125.200.136,192.168.100.221,UDP,68,17.916434,17.906824,0.00961,17.897214,17.887604
872,17.916434,74.125.200.136,192.168.100.221,UDP,644,17.916434,17.916434,0,17.916434,17.916434
873,17.916434,74.125.200.136,192.168.100.221,UDP,320,17.930793,17.916434,0.014359,17.902075,17.887716
874,17.930793,192.168.100.221,74.125.200.136,UDP,75,18.286114,17.930793,0.355321,17.575472,17.220151
875,18.286114,192.168.100.221,172.217.194.156,UDP,75,18.34236,18.286114,0.056246,,
876,18.34236,172.217.194.156,192.168.100.221,UDP,67,,,,,
,,,,,,,,,,
,,,,,,,Total Delay,18.34236,Total Jitler,6037.208082
,,,,,,,Rata-rata,0.020962697,Rata-rata,0.680248798
